test_subject,n_input_channels,input_channels,n_reconstructed_channels,method,n_test_trials,n_test_samples,model_loaded,rmse,mae,pearson_r,r2,band_rmse_delta,band_rmse_theta,band_rmse_alpha,band_rmse_beta,band_rmse_gamma,channel
A03T,5,"Fz,C3,C4,Pz,POz",17,Learned_BEM_Residual,270,270000,True,2.2660632133483887,1.7972503900527954,0.9819456934928894,0.963599443435669,1.3787823362928278,1.4197409256253348,1.9388533955788099,3.052433769882569,2.07899543164066,C2
A03T,5,"Fz,C3,C4,Pz,POz",17,Learned_BEM_Residual,270,270000,True,3.943096399307251,2.977177619934082,0.9471855759620667,0.8873218894004822,1.3787823362928278,1.4197409256253348,1.9388533955788099,3.052433769882569,2.07899543164066,C6
A03T,5,"Fz,C3,C4,Pz,POz",17,Learned_BEM_Residual,270,270000,True,1.800560474395752,1.4162088632583618,0.988895058631897,0.9771648049354553,1.3787823362928278,1.4197409256253348,1.9388533955788099,3.052433769882569,2.07899543164066,CP3
A03T,5,"Fz,C3,C4,Pz,POz",17,Learned_BEM_Residual,270,270000,True,1.85310697555542,1.477911353111267,0.988227128982544,0.9762020111083984,1.3787823362928278,1.4197409256253348,1.9388533955788099,3.052433769882569,2.07899543164066,CP1
A03T,5,"Fz,C3,C4,Pz,POz",17,Learned_BEM_Residual,270,270000,True,2.0168685913085938,1.593902349472046,0.9868899583816528,0.9731795191764832,1.3787823362928278,1.4197409256253348,1.9388533955788099,3.052433769882569,2.07899543164066,CPz
A03T,5,"Fz,C3,C4,Pz,POz",17,Learned_BEM_Residual,270,270000,True,1.7320642471313477,1.3650394678115845,0.9898874759674072,0.9797940254211426,1.3787823362928278,1.4197409256253348,1.9388533955788099,3.052433769882569,2.07899543164066,CP2
A03T,5,"Fz,C3,C4,Pz,POz",17,Learned_BEM_Residual,270,270000,True,1.9883031845092773,1.570512294769287,0.9866504669189453,0.9729393720626831,1.3787823362928278,1.4197409256253348,1.9388533955788099,3.052433769882569,2.07899543164066,CP4
A03T,5,"Fz,C3,C4,Pz,POz",17,Learned_BEM_Residual,270,270000,True,2.1109447479248047,1.6530814170837402,0.9855592846870422,0.9709312319755554,1.3787823362928278,1.4197409256253348,1.9388533955788099,3.052433769882569,2.07899543164066,P1
A03T,5,"Fz,C3,C4,Pz,POz",17,Learned_BEM_Residual,270,270000,True,1.8578484058380127,1.4505025148391724,0.9891206622123718,0.9779015779495239,1.3787823362928278,1.4197409256253348,1.9388533955788099,3.052433769882569,2.07899543164066,P2
A03T,10,"Fz,FC3,FC4,C3,Cz,C4,CP3,CP4,Pz,POz",12,Learned_BEM_Residual,270,270000,True,2.188976526260376,1.542506456375122,0.9831083416938782,0.9664459188381432,0.6954979376064813,0.8143176667887873,2.3772042159706497,2.5362336875071363,1.8789103460082832,
A03T,10,"Fz,FC3,FC4,C3,Cz,C4,CP3,CP4,Pz,POz",12,Learned_BEM_Residual,270,270000,True,1.6935346126556396,1.3498705625534058,0.9896643757820129,0.9792448282241821,0.6954979376064813,0.8143176667887873,2.3772042159706497,2.5362336875071363,1.8789103460082832,FC1
A03T,10,"Fz,FC3,FC4,C3,Cz,C4,CP3,CP4,Pz,POz",12,Learned_BEM_Residual,270,270000,True,1.555752158164978,1.2386776208877563,0.9916194677352905,0.9832161068916321,0.6954979376064813,0.8143176667887873,2.3772042159706497,2.5362336875071363,1.8789103460082832,FCz
A03T,10,"Fz,FC3,FC4,C3,Cz,C4,CP3,CP4,Pz,POz",12,Learned_BEM_Residual,270,270000,True,1.594442367553711,1.2730990648269653,0.9907822012901306,0.9815765023231506,0.6954979376064813,0.8143176667887873,2.3772042159706497,2.5362336875071363,1.8789103460082832,FC2
A03T,10,"Fz,FC3,FC4,C3,Cz,C4,CP3,CP4,Pz,POz",12,Learned_BEM_Residual,270,270000,True,4.019062519073486,2.810007333755493,0.9288942217826843,0.8608487248420715,0.6954979376064813,0.8143176667887873,2.3772042159706497,2.5362336875071363,1.8789103460082832,C5
A03T,10,"Fz,FC3,FC4,C3,Cz,C4,CP3,CP4,Pz,POz",12,Learned_BEM_Residual,270,270000,True,1.975145697593689,1.562605857849121,0.9864473938941956,0.9728387594223022,0.6954979376064813,0.8143176667887873,2.3772042159706497,2.5362336875071363,1.8789103460082832,C1
A03T,10,"Fz,FC3,FC4,C3,Cz,C4,CP3,CP4,Pz,POz",12,Learned_BEM_Residual,270,270000,True,1.7745306491851807,1.4101448059082031,0.9889708757400513,0.9776784777641296,0.6954979376064813,0.8143176667887873,2.3772042159706497,2.5362336875071363,1.8789103460082832,C2
A03T,10,"Fz,FC3,FC4,C3,Cz,C4,CP3,CP4,Pz,POz",12,Learned_BEM_Residual,270,270000,True,3.732508659362793,2.7500250339508057,0.9505559206008911,0.899034321308136,0.6954979376064813,0.8143176667887873,2.3772042159706497,2.5362336875071363,1.8789103460082832,C6
A03T,10,"Fz,FC3,FC4,C3,Cz,C4,CP3,CP4,Pz,POz",12,Learned_BEM_Residual,270,270000,True,1.5639065504074097,1.250105619430542,0.991532027721405,0.9830507040023804,0.6954979376064813,0.8143176667887873,2.3772042159706497,2.5362336875071363,1.8789103460082832,CP1
A03T,10,"Fz,FC3,FC4,C3,Cz,C4,CP3,CP4,Pz,POz",12,Learned_BEM_Residual,270,270000,True,1.480438470840454,1.1581525802612305,0.9929574728012085,0.9855492115020752,0.6954979376064813,0.8143176667887873,2.3772042159706497,2.5362336875071363,1.8789103460082832,CPz
A03T,10,"Fz,FC3,FC4,C3,Cz,C4,CP3,CP4,Pz,POz",12,Learned_BEM_Residual,270,270000,True,1.2338918447494507,0.9603554606437683,0.9948678612709045,0.9897457361221313,0.6954979376064813,0.8143176667887873,2.3772042159706497,2.5362336875071363,1.8789103460082832,CP2
A03T,10,"Fz,FC3,FC4,C3,Cz,C4,CP3,CP4,Pz,POz",12,Learned_BEM_Residual,270,270000,True,2.0166099071502686,1.569873332977295,0.9869006276130676,0.9734711647033691,0.6954979376064813,0.8143176667887873,2.3772042159706497,2.5362336875071363,1.8789103460082832,P1
A03T,10,"Fz,FC3,FC4,C3,Cz,C4,CP3,CP4,Pz,POz",12,Learned_BEM_Residual,270,270000,True,1.5176337957382202,1.1770166158676147,0.9927360415458679,0.9852539300918579,0.6954979376064813,0.8143176667887873,2.3772042159706497,2.5362336875071363,1.8789103460082832,P2
A03T,15,"Fz,FC3,FC1,FC2,FC4,C3,C1,Cz,C2,C4,CP3,CP1,CP2,CP4,Pz",7,Learned_BEM_Residual,270,270000,True,2.6047258377075195,1.823441743850708,0.976533830165863,0.9533458985305507,1.1424047726396738,0.4101168854466547,2.7990858459387886,3.433391335924892,2.504434432954302,
A03T,15,"Fz,FC3,FC1,FC2,FC4,C3,C1,Cz,C2,C4,CP3,CP1,CP2,CP4,Pz",7,Learned_BEM_Residual,270,270000,True,1.473232626914978,1.1602221727371216,0.9926751255989075,0.9849492311477661,1.1424047726396738,0.4101168854466547,2.7990858459387886,3.433391335924892,2.504434432954302,FCz
A03T,15,"Fz,FC3,FC1,FC2,FC4,C3,C1,Cz,C2,C4,CP3,CP1,CP2,CP4,Pz",7,Learned_BEM_Residual,270,270000,True,3.980917453765869,2.7690277099609375,0.9302709698677063,0.863479495048523,1.1424047726396738,0.4101168854466547,2.7990858459387886,3.433391335924892,2.504434432954302,C5
A03T,15,"Fz,FC3,FC1,FC2,FC4,C3,C1,Cz,C2,C4,CP3,CP1,CP2,CP4,Pz",7,Learned_BEM_Residual,270,270000,True,3.5793616771698,2.632601499557495,0.9539794325828552,0.9071492552757263,1.1424047726396738,0.4101168854466547,2.7990858459387886,3.433391335924892,2.504434432954302,C6
A03T,15,"Fz,FC3,FC1,FC2,FC4,C3,C1,Cz,C2,C4,CP3,CP1,CP2,CP4,Pz",7,Learned_BEM_Residual,270,270000,True,1.4256587028503418,1.1151734590530396,0.9934216141700745,0.986598789691925,1.1424047726396738,0.4101168854466547,2.7990858459387886,3.433391335924892,2.504434432954302,CPz
A03T,15,"Fz,FC3,FC1,FC2,FC4,C3,C1,Cz,C2,C4,CP3,CP1,CP2,CP4,Pz",7,Learned_BEM_Residual,270,270000,True,2.1500132083892822,1.6800544261932373,0.9854692220687866,0.9698454141616821,1.1424047726396738,0.4101168854466547,2.7990858459387886,3.433391335924892,2.504434432954302,P1
A03T,15,"Fz,FC3,FC1,FC2,FC4,C3,C1,Cz,C2,C4,CP3,CP1,CP2,CP4,Pz",7,Learned_BEM_Residual,270,270000,True,1.6211951971054077,1.260675072669983,0.9915552139282227,0.9831726551055908,1.1424047726396738,0.4101168854466547,2.7990858459387886,3.433391335924892,2.504434432954302,P2
A03T,15,"Fz,FC3,FC1,FC2,FC4,C3,C1,Cz,C2,C4,CP3,CP1,CP2,CP4,Pz",7,Learned_BEM_Residual,270,270000,True,2.715778112411499,2.146240472793579,0.9767971038818359,0.9534093141555786,1.1424047726396738,0.4101168854466547,2.7990858459387886,3.433391335924892,2.504434432954302,POz
A04T,5,"Fz,C3,C4,Pz,POz",17,Learned_BEM_Residual,262,262000,True,2.0302894115448,1.5823538303375244,0.9712492823600769,0.9432759877492087,1.2423034912871662,0.426293088162272,0.6162088500120017,0.37075015829251146,0.2996524653556387,
A04T,5,"Fz,C3,C4,Pz,POz",17,Learned_BEM_Residual,262,262000,True,1.8265830278396606,1.426566481590271,0.9730989336967468,0.9469087719917297,1.2423034912871662,0.426293088162272,0.6162088500120017,0.37075015829251146,0.2996524653556387,FC3
A04T,5,"Fz,C3,C4,Pz,POz",17,Learned_BEM_Residual,262,262000,True,1.7707479000091553,1.4087424278259277,0.9780534505844116,0.9563618898391724,1.2423034912871662,0.426293088162272,0.6162088500120017,0.37075015829251146,0.2996524653556387,FC1
A04T,5,"Fz,C3,C4,Pz,POz",17,Learned_BEM_Residual,262,262000,True,2.289825677871704,1.8220384120941162,0.9670310616493225,0.935006856918335,1.2423034912871662,0.426293088162272,0.6162088500120017,0.37075015829251146,0.2996524653556387,FCz
A04T,5,"Fz,C3,C4,Pz,POz",17,Learned_BEM_Residual,262,262000,True,1.9165016412734985,1.518797755241394,0.975466787815094,0.9514367580413818,1.2423034912871662,0.426293088162272,0.6162088500120017,0.37075015829251146,0.2996524653556387,FC2
A04T,5,"Fz,C3,C4,Pz,POz",17,Learned_BEM_Residual,262,262000,True,1.5923583507537842,1.2512863874435425,0.9814428091049194,0.9630234241485596,1.2423034912871662,0.426293088162272,0.6162088500120017,0.37075015829251146,0.2996524653556387,FC4
A04T,5,"Fz,C3,C4,Pz,POz",17,Learned_BEM_Residual,262,262000,True,2.8270621299743652,2.113962173461914,0.9147028923034668,0.8358961939811707,1.2423034912871662,0.426293088162272,0.6162088500120017,0.37075015829251146,0.2996524653556387,C5
A04T,5,"Fz,C3,C4,Pz,POz",17,Learned_BEM_Residual,262,262000,True,2.027088165283203,1.6139590740203857,0.9703389406204224,0.9413071870803833,1.2423034912871662,0.426293088162272,0.6162088500120017,0.37075015829251146,0.2996524653556387,C1
A04T,5,"Fz,C3,C4,Pz,POz",17,Learned_BEM_Residual,262,262000,True,2.5057971477508545,1.9889500141143799,0.9601104259490967,0.9217426776885986,1.2423034912871662,0.426293088162272,0.6162088500120017,0.37075015829251146,0.2996524653556387,Cz
A04T,5,"Fz,C3,C4,Pz,POz",17,Learned_BEM_Residual,262,262000,True,1.920815110206604,1.535278081893921,0.9752820134162903,0.951116681098938,1.2423034912871662,0.426293088162272,0.6162088500120017,0.37075015829251146,0.2996524653556387,C2
A04T,5,"Fz,C3,C4,Pz,POz",17,Learned_BEM_Residual,262,262000,True,2.392186403274536,1.908815622329712,0.9486446976661682,0.8991632461547852,1.2423034912871662,0.426293088162272,0.6162088500120017,0.37075015829251146,0.2996524653556387,C6
A04T,5,"Fz,C3,C4,Pz,POz",17,Learned_BEM_Residual,262,262000,True,1.7467122077941895,1.386154294013977,0.9765936732292175,0.9536173939704895,1.2423034912871662,0.426293088162272,0.6162088500120017,0.37075015829251146,0.2996524653556387,CP3
A04T,5,"Fz,C3,C4,Pz,POz",17,Learned_BEM_Residual,262,262000,True,2.0999598503112793,1.6789679527282715,0.9699140787124634,0.9399505257606506,1.2423034912871662,0.426293088162272,0.6162088500120017,0.37075015829251146,0.2996524653556387,CP1
A04T,5,"Fz,C3,C4,Pz,POz",17,Learned_BEM_Residual,262,262000,True,2.1613152027130127,1.7220683097839355,0.9714236855506897,0.943290650844574,1.2423034912871662,0.426293088162272,0.6162088500120017,0.37075015829251146,0.2996524653556387,CPz
A04T,5,"Fz,C3,C4,Pz,POz",17,Learned_BEM_Residual,262,262000,True,1.6528345346450806,1.3122726678848267,0.9824191331863403,0.9650413990020752,1.2423034912871662,0.426293088162272,0.6162088500120017,0.37075015829251146,0.2996524653556387,CP2
A04T,5,"Fz,C3,C4,Pz,POz",17,Learned_BEM_Residual,262,262000,True,1.780290961265564,1.4078670740127563,0.9784358143806458,0.9571849703788757,1.2423034912871662,0.426293088162272,0.6162088500120017,0.37075015829251146,0.2996524653556387,CP4
A04T,5,"Fz,C3,C4,Pz,POz",17,Learned_BEM_Residual,262,262000,True,1.750911831855774,1.3862844705581665,0.9815567135810852,0.9631900787353516,1.2423034912871662,0.426293088162272,0.6162088500120017,0.37075015829251146,0.2996524653556387,P1
A04T,5,"Fz,C3,C4,Pz,POz",17,Learned_BEM_Residual,262,262000,True,1.8041893243789673,1.4179025888442993,0.981635332107544,0.9627918601036072,1.2423034912871662,0.426293088162272,0.6162088500120017,0.37075015829251146,0.2996524653556387,P2
A04T,10,"Fz,FC3,FC4,C3,Cz,C4,CP3,CP4,Pz,POz",12,Learned_BEM_Residual,262,262000,True,1.6505848169326782,1.2707993984222412,0.98133385181427,0.9630120964170377,0.8092644097523918,0.3881530031683198,0.44634249282941363,0.5058209979209048,0.32819530307026507,
A04T,10,"Fz,FC3,FC4,C3,Cz,C4,CP3,CP4,Pz,POz",12,Learned_BEM_Residual,262,262000,True,1.5398380756378174,1.229381799697876,0.9834108352661133,0.9670009613037109,0.8092644097523918,0.3881530031683198,0.44634249282941363,0.5058209979209048,0.32819530307026507,FC1
A04T,10,"Fz,FC3,FC4,C3,Cz,C4,CP3,CP4,Pz,POz",12,Learned_BEM_Residual,262,262000,True,1.5548067092895508,1.237926721572876,0.9849873781204224,0.9700344800949097,0.8092644097523918,0.3881530031683198,0.44634249282941363,0.5058209979209048,0.32819530307026507,FCz
A04T,10,"Fz,FC3,FC4,C3,Cz,C4,CP3,CP4,Pz,POz",12,Learned_BEM_Residual,262,262000,True,1.7757498025894165,1.4150322675704956,0.9789964556694031,0.9583078026771545,0.8092644097523918,0.3881530031683198,0.44634249282941363,0.5058209979209048,0.32819530307026507,FC2
A04T,10,"Fz,FC3,FC4,C3,Cz,C4,CP3,CP4,Pz,POz",12,Learned_BEM_Residual,262,262000,True,2.520303249359131,1.84335458278656,0.9332248568534851,0.869571328163147,0.8092644097523918,0.3881530031683198,0.44634249282941363,0.5058209979209048,0.32819530307026507,C5
A04T,10,"Fz,FC3,FC4,C3,Cz,C4,CP3,CP4,Pz,POz",12,Learned_BEM_Residual,262,262000,True,1.5285272598266602,1.2332078218460083,0.9832379221916199,0.9666263461112976,0.8092644097523918,0.3881530031683198,0.44634249282941363,0.5058209979209048,0.32819530307026507,C1
A04T,10,"Fz,FC3,FC4,C3,Cz,C4,CP3,CP4,Pz,POz",12,Learned_BEM_Residual,262,262000,True,1.3471121788024902,1.1030793190002441,0.9879168272018433,0.9759566783905029,0.8092644097523918,0.3881530031683198,0.44634249282941363,0.5058209979209048,0.32819530307026507,C2
A04T,10,"Fz,FC3,FC4,C3,Cz,C4,CP3,CP4,Pz,POz",12,Learned_BEM_Residual,262,262000,True,2.0448570251464844,1.622426986694336,0.9633647799491882,0.9263192415237427,0.8092644097523918,0.3881530031683198,0.44634249282941363,0.5058209979209048,0.32819530307026507,C6
A04T,10,"Fz,FC3,FC4,C3,Cz,C4,CP3,CP4,Pz,POz",12,Learned_BEM_Residual,262,262000,True,1.6262515783309937,1.306159257888794,0.9819042682647705,0.9639870524406433,0.8092644097523918,0.3881530031683198,0.44634249282941363,0.5058209979209048,0.32819530307026507,CP1
A04T,10,"Fz,FC3,FC4,C3,Cz,C4,CP3,CP4,Pz,POz",12,Learned_BEM_Residual,262,262000,True,1.3853042125701904,1.1038686037063599,0.988322377204895,0.9767029881477356,0.8092644097523918,0.3881530031683198,0.44634249282941363,0.5058209979209048,0.32819530307026507,CPz
A04T,10,"Fz,FC3,FC4,C3,Cz,C4,CP3,CP4,Pz,POz",12,Learned_BEM_Residual,262,262000,True,1.0290822982788086,0.8131057620048523,0.993316113948822,0.9864481687545776,0.8092644097523918,0.3881530031683198,0.44634249282941363,0.5058209979209048,0.32819530307026507,CP2
A04T,10,"Fz,FC3,FC4,C3,Cz,C4,CP3,CP4,Pz,POz",12,Learned_BEM_Residual,262,262000,True,1.5398024320602417,1.2197048664093018,0.9856789112091064,0.971531093120575,0.8092644097523918,0.3881530031683198,0.44634249282941363,0.5058209979209048,0.32819530307026507,P1
A04T,10,"Fz,FC3,FC4,C3,Cz,C4,CP3,CP4,Pz,POz",12,Learned_BEM_Residual,262,262000,True,1.438936710357666,1.122316598892212,0.9881218671798706,0.9763323664665222,0.8092644097523918,0.3881530031683198,0.44634249282941363,0.5058209979209048,0.32819530307026507,P2
A04T,15,"Fz,FC3,FC1,FC2,FC4,C3,C1,Cz,C2,C4,CP3,CP1,CP2,CP4,Pz",7,Learned_BEM_Residual,262,262000,True,1.9358025789260864,1.4382895231246948,0.9750090837478638,0.9505639499914718,1.0360602079236325,0.3516422049452314,0.5594599249448489,0.6032231878929395,0.46970888731623617,
A04T,15,"Fz,FC3,FC1,FC2,FC4,C3,C1,Cz,C2,C4,CP3,CP1,CP2,CP4,Pz",7,Learned_BEM_Residual,262,262000,True,1.3695473670959473,1.083371877670288,0.9884271025657654,0.9767505526542664,1.0360602079236325,0.3516422049452314,0.5594599249448489,0.6032231878929395,0.46970888731623617,FCz
A04T,15,"Fz,FC3,FC1,FC2,FC4,C3,C1,Cz,C2,C4,CP3,CP1,CP2,CP4,Pz",7,Learned_BEM_Residual,262,262000,True,2.2781786918640137,1.6230641603469849,0.9462655186653137,0.8934284448623657,1.0360602079236325,0.3516422049452314,0.5594599249448489,0.6032231878929395,0.46970888731623617,C5
A04T,15,"Fz,FC3,FC1,FC2,FC4,C3,C1,Cz,C2,C4,CP3,CP1,CP2,CP4,Pz",7,Learned_BEM_Residual,262,262000,True,1.799502968788147,1.4183577299118042,0.9712387919425964,0.9429395794868469,1.0360602079236325,0.3516422049452314,0.5594599249448489,0.6032231878929395,0.46970888731623617,C6
A04T,15,"Fz,FC3,FC1,FC2,FC4,C3,C1,Cz,C2,C4,CP3,CP1,CP2,CP4,Pz",7,Learned_BEM_Residual,262,262000,True,1.0565378665924072,0.8401604890823364,0.9932889342308044,0.9864484667778015,1.0360602079236325,0.3516422049452314,0.5594599249448489,0.6032231878929395,0.46970888731623617,CPz
A04T,15,"Fz,FC3,FC1,FC2,FC4,C3,C1,Cz,C2,C4,CP3,CP1,CP2,CP4,Pz",7,Learned_BEM_Residual,262,262000,True,1.741965889930725,1.3820929527282715,0.9818058013916016,0.9635650515556335,1.0360602079236325,0.3516422049452314,0.5594599249448489,0.6032231878929395,0.46970888731623617,P1
A04T,15,"Fz,FC3,FC1,FC2,FC4,C3,C1,Cz,C2,C4,CP3,CP1,CP2,CP4,Pz",7,Learned_BEM_Residual,262,262000,True,1.750536322593689,1.3771319389343262,0.9823884963989258,0.9649724364280701,1.0360602079236325,0.3516422049452314,0.5594599249448489,0.6032231878929395,0.46970888731623617,P2
A04T,15,"Fz,FC3,FC1,FC2,FC4,C3,C1,Cz,C2,C4,CP3,CP1,CP2,CP4,Pz",7,Learned_BEM_Residual,262,262000,True,2.9513041973114014,2.343848943710327,0.9529132843017578,0.9046016335487366,1.0360602079236325,0.3516422049452314,0.5594599249448489,0.6032231878929395,0.46970888731623617,POz
A05T,5,"Fz,C3,C4,Pz,POz",17,Learned_BEM_Residual,262,262000,True,1.853254795074463,1.4228901863098145,0.977067768573761,0.9541903151148129,1.503118444442044,0.38221079992108264,0.19656500266673438,0.8990721539508486,0.29646464387362087,
A05T,5,"Fz,C3,C4,Pz,POz",17,Learned_BEM_Residual,262,262000,True,2.191108226776123,1.6292858123779297,0.9700320959091187,0.9409015774726868,1.503118444442044,0.38221079992108264,0.19656500266673438,0.8990721539508486,0.29646464387362087,FC3
A05T,5,"Fz,C3,C4,Pz,POz",17,Learned_BEM_Residual,262,262000,True,1.8328320980072021,1.4301459789276123,0.9814663529396057,0.9604350924491882,1.503118444442044,0.38221079992108264,0.19656500266673438,0.8990721539508486,0.29646464387362087,FC1
A05T,5,"Fz,C3,C4,Pz,POz",17,Learned_BEM_Residual,262,262000,True,2.0722413063049316,1.6345460414886475,0.9777382016181946,0.9528406262397766,1.503118444442044,0.38221079992108264,0.19656500266673438,0.8990721539508486,0.29646464387362087,FCz
A05T,5,"Fz,C3,C4,Pz,POz",17,Learned_BEM_Residual,262,262000,True,1.756403923034668,1.3703738451004028,0.98289954662323,0.9651256203651428,1.503118444442044,0.38221079992108264,0.19656500266673438,0.8990721539508486,0.29646464387362087,FC2
A05T,5,"Fz,C3,C4,Pz,POz",17,Learned_BEM_Residual,262,262000,True,1.6988543272018433,1.3231830596923828,0.982585608959198,0.9653772115707397,1.503118444442044,0.38221079992108264,0.19656500266673438,0.8990721539508486,0.29646464387362087,FC4
A05T,5,"Fz,C3,C4,Pz,POz",17,Learned_BEM_Residual,262,262000,True,2.543781042098999,2.023449420928955,0.9364997148513794,0.8763191103935242,1.503118444442044,0.38221079992108264,0.19656500266673438,0.8990721539508486,0.29646464387362087,C5
A05T,5,"Fz,C3,C4,Pz,POz",17,Learned_BEM_Residual,262,262000,True,1.9107917547225952,1.5085594654083252,0.9765966534614563,0.9530218243598938,1.503118444442044,0.38221079992108264,0.19656500266673438,0.8990721539508486,0.29646464387362087,C1
A05T,5,"Fz,C3,C4,Pz,POz",17,Learned_BEM_Residual,262,262000,True,2.1261837482452393,1.6773083209991455,0.9734837412834167,0.9455130100250244,1.503118444442044,0.38221079992108264,0.19656500266673438,0.8990721539508486,0.29646464387362087,Cz
A05T,5,"Fz,C3,C4,Pz,POz",17,Learned_BEM_Residual,262,262000,True,1.8248134851455688,1.4526292085647583,0.9792630076408386,0.9578272700309753,1.503118444442044,0.38221079992108264,0.19656500266673438,0.8990721539508486,0.29646464387362087,C2
A05T,5,"Fz,C3,C4,Pz,POz",17,Learned_BEM_Residual,262,262000,True,2.329737424850464,1.861060380935669,0.9556497931480408,0.9130362868309021,1.503118444442044,0.38221079992108264,0.19656500266673438,0.8990721539508486,0.29646464387362087,C6
A05T,5,"Fz,C3,C4,Pz,POz",17,Learned_BEM_Residual,262,262000,True,1.507564663887024,1.1620851755142212,0.9823306202888489,0.9648428559303284,1.503118444442044,0.38221079992108264,0.19656500266673438,0.8990721539508486,0.29646464387362087,CP3
A05T,5,"Fz,C3,C4,Pz,POz",17,Learned_BEM_Residual,262,262000,True,1.5499705076217651,1.2372093200683594,0.9829875230789185,0.9660890102386475,1.503118444442044,0.38221079992108264,0.19656500266673438,0.8990721539508486,0.29646464387362087,CP1
A05T,5,"Fz,C3,C4,Pz,POz",17,Learned_BEM_Residual,262,262000,True,1.488479733467102,1.1688662767410278,0.9856340885162354,0.9708516597747803,1.503118444442044,0.38221079992108264,0.19656500266673438,0.8990721539508486,0.29646464387362087,CPz
A05T,5,"Fz,C3,C4,Pz,POz",17,Learned_BEM_Residual,262,262000,True,1.1231430768966675,0.8839083909988403,0.9916271567344666,0.983086347579956,1.503118444442044,0.38221079992108264,0.19656500266673438,0.8990721539508486,0.29646464387362087,CP2
A05T,5,"Fz,C3,C4,Pz,POz",17,Learned_BEM_Residual,262,262000,True,1.6445567607879639,1.2728737592697144,0.9807702302932739,0.9616562128067017,1.503118444442044,0.38221079992108264,0.19656500266673438,0.8990721539508486,0.29646464387362087,CP4
A05T,5,"Fz,C3,C4,Pz,POz",17,Learned_BEM_Residual,262,262000,True,1.0912820100784302,0.872799813747406,0.9908679127693176,0.981611967086792,1.503118444442044,0.38221079992108264,0.19656500266673438,0.8990721539508486,0.29646464387362087,P1
A05T,5,"Fz,C3,C4,Pz,POz",17,Learned_BEM_Residual,262,262000,True,2.1236016750335693,1.6806837320327759,0.9675843119621277,0.9352695941925049,1.503118444442044,0.38221079992108264,0.19656500266673438,0.8990721539508486,0.29646464387362087,P2
A05T,10,"Fz,FC3,FC4,C3,Cz,C4,CP3,CP4,Pz,POz",12,Learned_BEM_Residual,262,262000,True,1.5440590381622314,1.174448847770691,0.9838836193084717,0.967918923797598,0.9886738610733008,0.3098508601214004,0.15409682530977337,0.77739534825928,0.30923314035582045,
